1,-1,548.500224,113.499792,40.999936000000005,40.999968,0.393585,-1,-1,-1
1,-1,13.000064,553.999896,62.0,30.000024,0.855564,-1,-1,-1
1,-1,1027.499904,472.99996799999997,50.999936000000005,58.000032000000004,0.891797,-1,-1,-1
1,-1,1070.500096,412.999776,27.000064,33.999984,0.915769,-1,-1,-1
1,-1,1083.00032,370.500336,36.0,42.999984000000005,0.93217,-1,-1,-1
1,-1,-56.500096,334.50048,115.00006400000001,78.99984,0.161563,-1,-1,-1
1,-1,855.4997759999999,124.99984799999999,27.000064,25.999992,0.448121,-1,-1,-1
1,-1,872.0006400000001,44.99999999999999,26.0,18.0,0.37177,-1,-1,-1
1,-1,898.499584,5.500008000000003,24.999935999999998,22.999968,0.334355,-1,-1,-1
1,-1,1050.5002240000001,58.499928,22.999936,16.999992,0.326808,-1,-1,-1
1,-1,643.99936,250.999704,42.0,23.999976000000004,0.289392,-1,-1,-1
1,-1,527.500544,127.999656,40.999936000000005,30.000024,0.286754,-1,-1,-1
1,-1,1258.99968,262.49976000000004,14.0,27.0,0.236929,-1,-1,-1
1,-1,990.00064,337.50021599999997,44.0,39.000023999999996,0.187948,-1,-1,-1
1,-1,1227.4997759999999,235.00000799999998,27.000064,25.999992,0.159284,-1,-1,-1
1,-1,1009.00032,67.499928,30.0,16.999992,0.161375,-1,-1,-1
1,-1,1193.499904,386.50032,44.999936,27.0,0.849059,-1,-1,-1
1,-1,1175.0003199999999,281.49969600000003,44.0,24.999984,0.841746,-1,-1,-1
1,-1,802.499456,205.499736,49.000063999999995,39.000023999999996,0.175502,-1,-1,-1
1,-1,596.500224,102.000168,44.999936,43.999992,0.770595,-1,-1,-1
1,-1,1222.9996800000001,366.000264,38.0,23.999976000000004,0.835193,-1,-1,-1
1,-1,1256.499456,282.49970399999995,15.000064,32.999976000000004,0.623224,-1,-1,-1
1,-1,778.500096,150.999696,35.000064,33.999984,0.620714,-1,-1,-1
1,-1,916.499456,265.00032,43.000064,36.0,0.615652,-1,-1,-1
1,-1,568.0,106.999704,44.0,41.999976,0.615023,-1,-1,-1
1,-1,812.00064,95.99990400000002,22.0,20.000016,0.608607,-1,-1,-1
1,-1,480.99967999999996,99.99993599999999,52.0,69.999984,0.512848,-1,-1,-1
1,-1,974.9996799999999,235.49968799999996,42.0,34.999992,0.582684,-1,-1,-1
1,-1,840.0,60.00026400000001,32.0,23.999976000000004,0.481389,-1,-1,-1
1,-1,616.499584,95.000328,46.999936,43.999992,0.47788,-1,-1,-1
