1,-1,974.00064,234.0,44.0,36.0,0.473858,-1,-1,-1
1,-1,17.000064000000002,557.50032,58.0,27.0,0.882723,-1,-1,-1
1,-1,1191.499904,388.000008,46.999936,25.999992,0.831331,-1,-1,-1
1,-1,1222.9996800000001,366.000264,38.0,23.999976000000004,0.817033,-1,-1,-1
1,-1,1174.500096,282.499776,43.000064,24.999984,0.809514,-1,-1,-1
1,-1,1055.99936,322.999776,46.0,33.999984,0.753185,-1,-1,-1
1,-1,783.00032,177.000336,32.0,33.999984,0.688696,-1,-1,-1
1,-1,642.9996799999999,253.99972799999998,42.0,22.000031999999997,0.682127,-1,-1,-1
1,-1,766.499584,170.00013600000003,24.999935999999998,30.000024,0.60407,-1,-1,-1
1,-1,893.99936,89.50032,28.0,27.0,0.577275,-1,-1,-1
1,-1,808.99968,152.000136,32.0,30.000024,0.523024,-1,-1,-1
1,-1,812.4995840000001,96.99984,22.999936,18.0,0.509863,-1,-1,-1
1,-1,918.99968,266.500008,42.0,34.999992,0.505795,-1,-1,-1
1,-1,856.0000000000001,123.50016,28.0,27.0,0.481657,-1,-1,-1
1,-1,778.99968,150.500088,34.0,34.999992,0.452088,-1,-1,-1
1,-1,1256.0,273.500136,16.0,39.000023999999996,0.42974,-1,-1,-1
1,-1,1223.500416,265.000248,29.000064000000002,25.999992,0.413717,-1,-1,-1
1,-1,597.00032,100.49976000000001,46.0,45.0,0.379286,-1,-1,-1
1,-1,843.5004160000001,65.000304,29.000064000000002,20.000016,0.352628,-1,-1,-1
1,-1,874.00064,47.000015999999995,24.0,15.999984000000001,0.324826,-1,-1,-1
1,-1,1260.5002240000001,259.000272,12.999936000000002,31.999968000000003,0.299625,-1,-1,-1
1,-1,993.5005439999999,520.500096,50.999936000000005,42.999984000000005,0.280636,-1,-1,-1
1,-1,1226.500096,231.000192,27.000064,31.999968000000003,0.243316,-1,-1,-1
1,-1,902.9996799999999,4.999968,22.0,22.000031999999997,0.220578,-1,-1,-1
1,-1,1246.99968,396.499968,22.0,31.000032,0.214821,-1,-1,-1
1,-1,988.99968,518.9999760000001,36.0,30.000024,0.18365,-1,-1,-1
1,-1,1081.00032,368.50032,38.0,45.0,0.911574,-1,-1,-1
1,-1,1030.0,473.50029599999993,50.0,57.000024,0.937074,-1,-1,-1
1,-1,1068.00064,408.500136,30.0,39.000023999999996,0.864181,-1,-1,-1
2,-1,1071.499776,408.500136,27.000064,39.000023999999996,0.883807,-1,-1,-1
2,-1,1081.00032,367.99999199999996,38.0,46.000008,0.923688,-1,-1,-1
2,-1,16.000000000000007,555.999912,58.0,28.000007999999998,0.914269,-1,-1,-1
2,-1,1190.0006400000002,388.000008,48.0,25.999992,0.846961,-1,-1,-1
2,-1,1174.500096,282.499776,43.000064,24.999984,0.809672,-1,-1,-1
2,-1,1227.4997759999999,364.00024800000006,35.000064,25.999992,0.790486,-1,-1,-1
2,-1,783.00032,176.500008,32.0,34.999992,0.695109,-1,-1,-1
2,-1,642.9996799999999,253.99972799999998,42.0,22.000031999999997,0.678657,-1,-1,-1
2,-1,1056.4995840000001,322.50016800000003,46.999936,34.999992,0.673048,-1,-1,-1
2,-1,806.99968,149.00011199999997,34.0,31.999968000000003,0.572688,-1,-1,-1
2,-1,893.99936,87.999912,28.0,28.000007999999998,0.557665,-1,-1,-1
